ano,mes,origen,destino,tipo_equipo,tipo_vuelo,trafico,empresa,vuelos,sillas,carga_ofrecida,pasajeros,carga_bordo
2010,4,GPI,PPN,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,7,IBE,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,5,0.0
2010,9,IBE,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,8,0.0
2010,10,IBE,BOG,JS32,T,N,SARPA S.A.S,3,0,0.0,25,0.0
2010,11,IBE,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,8,0.0
2010,12,IBE,BOG,JS32,T,N,SARPA S.A.S,3,0,0.0,9,0.0
2010,1,MTR,BOG,C206,T,N,SARPA S.A.S,1,0,0.0,3,0.0
2010,2,MTR,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,4,MTR,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,7,0.0
2010,10,MVP,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,12,MVP,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,1,NVA,BOG,C206,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,2,NVA,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,4,NVA,BOG,JS32,T,N,SARPA S.A.S,3,0,0.0,5,0.0
2010,6,NVA,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,6,0.0
2010,7,NVA,BOG,JS32,T,N,SARPA S.A.S,4,0,0.0,9,0.0
2010,8,NVA,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,6,0.0
2010,10,NVA,BOG,JS32,T,N,SARPA S.A.S,3,0,0.0,10,0.0
2010,11,NVA,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,3,0.0
2010,12,NVA,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,4,0.0
2010,6,NVA,BOG,LJ35,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,10,NVA,FLA,JS32,T,N,SARPA S.A.S,1,0,0.0,5,0.0
2010,7,NVA,VGP,JS32,T,N,SARPA S.A.S,1,0,0.0,9,0.0
2010,6,PCR,BOG,LJ35,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,2,PSO,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,4,PSO,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,4,0.0
2010,7,PSO,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,12,PSO,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,6,PSO,CLO,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,6,PTL,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,1,PUU,BOG,C206,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,4,PUU,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,20,0.0
2010,12,PUU,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,10,PUU,CLO,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,1,PUU,NVA,C206,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,2,PUU,NVA,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,7,PUU,NVA,JS32,T,N,SARPA S.A.S,1,0,0.0,5,0.0
2010,7,PUU,PSO,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,5,RVE,AUC,JS32,T,N,SARPA S.A.S,1,0,0.0,10,0.0
2010,9,RVE,BOG,JS32,T,N,SARPA S.A.S,7,0,0.0,43,0.0
2010,11,RVE,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,17,0.0
2010,11,SMR,BOG,LJ35,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,9,SVI,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,34,0.0
2010,10,SVI,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,18,0.0
2010,11,SVI,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,29,0.0
2010,12,SVI,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,14,0.0
2010,11,SVI,CPL,JS32,T,N,SARPA S.A.S,1,0,0.0,17,0.0
2010,9,TCO,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,12,0.0
2010,8,TCO,CLO,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,7,TME,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,4,UIB,APO,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,1,UIB,BOG,C206,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,2,UIB,BOG,JS32,T,N,SARPA S.A.S,5,0,0.0,8,0.0
2010,3,UIB,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,3,0.0
2010,4,UIB,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,3,0.0
2010,5,UIB,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,4,0.0
2010,6,UIB,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,7,UIB,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,4,0.0
2010,8,UIB,BOG,JS32,T,N,SARPA S.A.S,2,0,0.0,6,0.0
2010,9,UIB,BOG,JS32,T,N,SARPA S.A.S,4,0,0.0,10,0.0
2010,10,UIB,BOG,JS32,T,N,SARPA S.A.S,5,0,0.0,12,0.0
2010,11,UIB,BOG,JS32,T,N,SARPA S.A.S,5,0,0.0,10,0.0
2010,12,UIB,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,1,UIB,CLO,C206,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,2,UIB,CLO,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,8,UIB,CLO,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,8,UIB,IBE,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,9,UIB,IBE,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,3,UIB,SMR,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,6,UIB,SMR,JS32,T,N,SARPA S.A.S,2,0,0.0,6,0.0
2010,5,VGP,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,10,0.0
2010,7,VGP,PUU,JS32,T,N,SARPA S.A.S,1,0,0.0,10,0.0
2010,5,VUP,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,7,0.0
2010,1,VUP,CUC,C206,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,5,VUP,PZA,JS32,T,N,SARPA S.A.S,1,0,0.0,2,330.0
2010,1,VVC,BOG,C206,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,2,VVC,BOG,JS32,T,N,SARPA S.A.S,4,0,0.0,16,0.0
2010,3,VVC,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,2,0.0
2010,7,VVC,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,19,0.0
2010,11,VVC,BOG,JS32,T,N,SARPA S.A.S,1,0,0.0,9,0.0
2010,12,VVC,BOG,JS32,T,N,SARPA S.A.S,3,0,0.0,20,0.0
2010,7,VVC,EYP,JS32,T,N,SARPA S.A.S,1,0,0.0,17,0.0
2010,12,7NT,EYP,JS32,T,N,SARPA S.A.S,2,0,0.0,34,0.0
2010,11,7NT,VVC,JS32,T,N,SARPA S.A.S,1,0,0.0,9,0.0
2010,12,AUC,HTZ,C182,T,N,SAVIARE LTDA,1,0,0.0,3,0.0
2010,10,AUC,RAV,C172,T,N,SAVIARE LTDA,1,0,0.0,1,50.0
2010,12,AUC,RAV,C182,T,N,SAVIARE LTDA,1,0,0.0,3,0.0
2010,12,AUC,RVE,C182,T,N,SAVIARE LTDA,11,0,0.0,25,0.0
2010,10,AUC,TME,C172,T,N,SAVIARE LTDA,2,0,0.0,3,0.0
2010,12,AUC,TME,C182,T,N,SAVIARE LTDA,3,0,0.0,9,0.0
2010,4,EYP,PZA,C206,T,N,SAVIARE LTDA,1,0,0.0,3,50.0
2010,4,EYP,VVC,C206,T,N,SAVIARE LTDA,2,0,0.0,3,100.0
2010,1,NVA,EJA,C185,T,N,SAVIARE LTDA,1,0,0.0,3,0.0
2010,2,NVA,EJA,C185,T,N,SAVIARE LTDA,1,0,0.0,2,150.0
2010,3,NVA,EJA,C185,T,N,SAVIARE LTDA,1,0,0.0,2,80.0
2010,5,NVA,EJA,C185,T,N,SAVIARE LTDA,1,0,0.0,3,80.0
2010,1,NVA,EYP,C185,T,N,SAVIARE LTDA,1,0,0.0,3,0.0
2010,4,NVA,EYP,C185,T,N,SAVIARE LTDA,1,0,0.0,3,90.0
2010,5,NVA,EYP,C185,T,N,SAVIARE LTDA,1,0,0.0,2,170.0
2010,1,NVA,PUU,C185,T,N,SAVIARE LTDA,1,0,0.0,3,90.0
2010,2,NVA,PUU,C185,T,N,SAVIARE LTDA,1,0,0.0,2,150.0
2010,3,NVA,PUU,C185,T,N,SAVIARE LTDA,3,0,0.0,6,250.0
2010,4,NVA,PUU,C185,T,N,SAVIARE LTDA,3,0,0.0,7,380.0
2010,5,NVA,PUU,C185,T,N,SAVIARE LTDA,3,0,0.0,9,350.0
2010,7,NVA,PUU,C185,T,N,SAVIARE LTDA,1,0,0.0,3,50.0
2010,10,NVA,PUU,C185,T,N,SAVIARE LTDA,2,0,0.0,5,180.0
2010,11,NVA,PUU,C185,T,N,SAVIARE LTDA,2,0,0.0,4,180.0
2010,12,NVA,PUU,C185,T,N,SAVIARE LTDA,5,0,0.0,18,420.0
2010,1,NVA,SVI,C185,T,N,SAVIARE LTDA,1,0,0.0,4,0.0
2010,2,NVA,SVI,C185,T,N,SAVIARE LTDA,4,0,0.0,12,450.0
2010,5,NVA,SVI,C185,T,N,SAVIARE LTDA,6,0,0.0,12,380.0
2010,6,NVA,SVI,C185,T,N,SAVIARE LTDA,4,0,0.0,12,320.0
2010,7,NVA,SVI,C185,T,N,SAVIARE LTDA,4,0,0.0,12,350.0
2010,8,NVA,SVI,C185,T,N,SAVIARE LTDA,3,0,0.0,6,110.0
2010,9,NVA,SVI,C185,T,N,SAVIARE LTDA,4,0,0.0,2,90.0
2010,10,NVA,SVI,C185,T,N,SAVIARE LTDA,4,0,0.0,10,380.0
2010,11,NVA,SVI,C185,T,N,SAVIARE LTDA,5,0,0.0,10,420.0
2010,12,NVA,SVI,C185,T,N,SAVIARE LTDA,4,0,0.0,15,220.0
2010,1,NVA,VGP,C185,T,N,SAVIARE LTDA,2,0,0.0,4,0.0
2010,2,NVA,VGP,C185,T,N,SAVIARE LTDA,4,0,0.0,12,350.0
2010,3,NVA,VGP,C185,T,N,SAVIARE LTDA,1,0,0.0,2,100.0
2010,4,NVA,VGP,C185,T,N,SAVIARE LTDA,1,0,0.0,3,90.0
2010,5,NVA,VGP,C185,T,N,SAVIARE LTDA,2,0,0.0,6,270.0
2010,7,NVA,VGP,C185,T,N,SAVIARE LTDA,5,0,0.0,10,880.0
2010,8,NVA,VGP,C185,T,N,SAVIARE LTDA,1,0,0.0,3,70.0
2010,9,NVA,VGP,C185,T,N,SAVIARE LTDA,2,0,0.0,4,52.0
2010,12,NVA,VGP,C185,T,N,SAVIARE LTDA,1,0,0.0,3,70.0
2010,1,SVI,NVA,C185,T,N,SAVIARE LTDA,1,0,0.0,2,0.0
2010,10,TME,VVC,C172,T,N,SAVIARE LTDA,1,0,0.0,1,0.0
2010,10,VVC,AUC,C172,T,N,SAVIARE LTDA,1,0,0.0,1,10.0
2010,11,VVC,AUC,C182,T,N,SAVIARE LTDA,1,0,0.0,2,30.0
2010,9,VVC,AUC,C206,T,N,SAVIARE LTDA,1,0,0.0,3,0.0
2010,10,VVC,AUC,C206,T,N,SAVIARE LTDA,1,0,0.0,3,60.0
2010,1,VVC,BMG,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,3,VVC,BMG,C172,T,N,SAVIARE LTDA,2,0,0.0,6,0.0
2010,4,VVC,BMG,C172,T,N,SAVIARE LTDA,3,0,0.0,7,90.0
2010,5,VVC,BMG,C172,T,N,SAVIARE LTDA,4,0,0.0,8,230.0
2010,6,VVC,BMG,C172,T,N,SAVIARE LTDA,2,0,0.0,6,0.0
2010,8,VVC,BMG,C172,T,N,SAVIARE LTDA,2,0,0.0,4,100.0
2010,9,VVC,BMG,C172,T,N,SAVIARE LTDA,1,0,0.0,2,40.0
2010,10,VVC,BMG,C172,T,N,SAVIARE LTDA,1,0,0.0,2,20.0
2010,3,VVC,BMG,C206,T,N,SAVIARE LTDA,3,0,0.0,6,380.0
2010,4,VVC,BMG,C206,T,N,SAVIARE LTDA,1,0,0.0,4,50.0
2010,12,VVC,BMG,C206,T,N,SAVIARE LTDA,1,0,0.0,3,70.0
2010,1,VVC,EYP,C172,T,N,SAVIARE LTDA,3,0,0.0,6,90.0
2010,2,VVC,EYP,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,3,VVC,EYP,C172,T,N,SAVIARE LTDA,1,0,0.0,2,40.0
2010,4,VVC,EYP,C172,T,N,SAVIARE LTDA,1,0,0.0,2,20.0
2010,5,VVC,EYP,C172,T,N,SAVIARE LTDA,2,0,0.0,4,70.0
2010,9,VVC,EYP,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,11,VVC,EYP,C172,T,N,SAVIARE LTDA,2,0,0.0,4,50.0
2010,2,VVC,EYP,C182,T,N,SAVIARE LTDA,1,0,0.0,2,60.0
2010,3,VVC,EYP,C182,T,N,SAVIARE LTDA,1,0,0.0,3,0.0
2010,4,VVC,EYP,C182,T,N,SAVIARE LTDA,1,0,0.0,2,0.0
2010,2,VVC,EYP,C206,T,N,SAVIARE LTDA,4,0,0.0,11,300.0
2010,3,VVC,EYP,C206,T,N,SAVIARE LTDA,3,0,0.0,9,230.0
2010,4,VVC,EYP,C206,T,N,SAVIARE LTDA,1,0,0.0,0,50.0
2010,5,VVC,EYP,C206,T,N,SAVIARE LTDA,2,0,0.0,6,120.0
2010,10,VVC,EYP,C206,T,N,SAVIARE LTDA,1,0,0.0,2,90.0
2010,12,VVC,EYP,C206,T,N,SAVIARE LTDA,1,0,0.0,5,0.0
2010,1,VVC,EYP,P28B,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,12,VVC,GYM,C172,T,N,SAVIARE LTDA,1,0,0.0,2,0.0
2010,2,VVC,GYM,C206,T,N,SAVIARE LTDA,1,0,0.0,3,100.0
2010,3,VVC,GYM,C206,T,N,SAVIARE LTDA,1,0,0.0,3,0.0
2010,8,VVC,GYM,C206,T,N,SAVIARE LTDA,1,0,0.0,1,0.0
2010,10,VVC,GYM,C206,T,N,SAVIARE LTDA,1,0,0.0,3,60.0
2010,7,VVC,GYM,C210,T,N,SAVIARE LTDA,4,0,0.0,3,0.0
2010,12,VVC,GYM,C210,T,N,SAVIARE LTDA,1,0,0.0,4,0.0
2010,2,VVC,MFS,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,1,VVC,MFS,C206,T,N,SAVIARE LTDA,1,0,0.0,4,50.0
2010,9,VVC,MFS,C206,T,N,SAVIARE LTDA,1,0,0.0,3,70.0
2010,11,VVC,MFS,C206,T,N,SAVIARE LTDA,1,0,0.0,3,60.0
2010,5,VVC,MVP,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,6,VVC,MVP,C172,T,N,SAVIARE LTDA,1,0,0.0,2,40.0
2010,7,VVC,MVP,C182,T,N,SAVIARE LTDA,1,0,0.0,2,0.0
2010,1,VVC,MVP,C206,T,N,SAVIARE LTDA,2,0,0.0,10,0.0
2010,2,VVC,MVP,C206,T,N,SAVIARE LTDA,1,0,0.0,3,70.0
2010,10,VVC,MVP,C206,T,N,SAVIARE LTDA,1,0,0.0,4,50.0
2010,2,VVC,NVA,C206,T,N,SAVIARE LTDA,1,0,0.0,3,100.0
2010,3,VVC,PCR,C172,T,N,SAVIARE LTDA,2,0,0.0,5,50.0
2010,4,VVC,PCR,C172,T,N,SAVIARE LTDA,1,0,0.0,2,40.0
2010,5,VVC,PCR,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,9,VVC,PCR,C172,T,N,SAVIARE LTDA,1,0,0.0,1,90.0
2010,12,VVC,PCR,C172,T,N,SAVIARE LTDA,1,0,0.0,2,60.0
2010,1,VVC,PCR,C182,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,2,VVC,PCR,C206,T,N,SAVIARE LTDA,1,0,0.0,3,110.0
2010,12,VVC,PCR,C206,T,N,SAVIARE LTDA,1,0,0.0,3,60.0
2010,11,VVC,PTL,C172,T,N,SAVIARE LTDA,1,0,0.0,2,30.0
2010,3,VVC,PZA,C206,T,N,SAVIARE LTDA,1,0,0.0,2,120.0
2010,4,VVC,PZA,C206,T,N,SAVIARE LTDA,1,0,0.0,4,50.0
2010,5,VVC,SNR,C172,T,N,SAVIARE LTDA,5,0,0.0,2,0.0
2010,6,VVC,SNR,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,7,VVC,SNR,C182,T,N,SAVIARE LTDA,1,0,0.0,2,40.0
2010,7,VVC,SNR,C206,T,N,SAVIARE LTDA,1,0,0.0,3,0.0
2010,2,VVC,SVI,C172,T,N,SAVIARE LTDA,1,0,0.0,2,0.0
2010,8,VVC,SVI,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,11,VVC,SVI,C172,T,N,SAVIARE LTDA,1,0,0.0,2,20.0
2010,12,VVC,SVI,C172,T,N,SAVIARE LTDA,1,0,0.0,2,40.0
2010,11,VVC,SVI,C206,T,N,SAVIARE LTDA,2,0,0.0,6,90.0
2010,12,VVC,SVI,C206,T,N,SAVIARE LTDA,1,0,0.0,4,20.0
2010,11,VVC,TDA,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,12,VVC,TDA,C172,T,N,SAVIARE LTDA,1,0,0.0,2,50.0
2010,9,VVC,TME,C172,T,N,SAVIARE LTDA,1,0,0.0,1,80.0
2010,8,ADZ,BOG,BE40,T,N,SEARCA S.A.,1,0,0.0,3,100.0
2010,9,ADZ,BOG,BE40,T,N,SEARCA S.A.,1,0,0.0,3,40.0
2010,7,ADZ,BOG,B190,T,N,SEARCA S.A.,1,0,0.0,5,150.0
2010,8,ADZ,BOG,B190,T,N,SEARCA S.A.,1,0,0.0,11,80.0
2010,1,ADZ,PVA,L410,T,N,SEARCA S.A.,159,0,0.0,1911,24063.0
2010,2,ADZ,PVA,L410,T,N,SEARCA S.A.,108,0,0.0,1213,17350.0
2010,3,ADZ,PVA,L410,T,N,SEARCA S.A.,134,0,0.0,1702,21311.0
2010,4,ADZ,PVA,L410,T,N,SEARCA S.A.,133,0,0.0,1550,18746.0
2010,5,ADZ,PVA,L410,T,N,SEARCA S.A.,122,0,0.0,1339,15110.0
2010,6,ADZ,PVA,L410,T,N,SEARCA S.A.,117,0,0.0,1616,19197.0
2010,7,ADZ,PVA,L410,T,N,SEARCA S.A.,123,0,0.0,1708,19998.0
2010,8,ADZ,PVA,L410,T,N,SEARCA S.A.,120,0,0.0,1408,16958.0
2010,9,ADZ,PVA,L410,T,N,SEARCA S.A.,113,0,0.0,1320,17195.0
2010,10,ADZ,PVA,L410,T,N,SEARCA S.A.,107,0,0.0,1306,15523.0
2010,11,ADZ,PVA,L410,T,N,SEARCA S.A.,101,0,0.0,1240,14945.0
2010,12,ADZ,PVA,L410,T,N,SEARCA S.A.,144,0,0.0,224,2752.0
2010,4,AGH,BOG,L410,T,N,SEARCA S.A.,1,0,0.0,3,50.0
2010,10,AGH,BOG,L410,T,N,SEARCA S.A.,1,0,0.0,13,200.0
2010,11,AUC,BOG,BE20,T,N,SEARCA S.A.,1,0,0.0,2,40.0
2010,12,AUC,BOG,BE40,T,N,SEARCA S.A.,1,0,0.0,6,53.0
2010,1,AUC,BOG,B190,T,N,SEARCA S.A.,3,0,0.0,10,859.0
2010,9,AUC,BOG,B190,T,N,SEARCA S.A.,2,0,0.0,14,281.0
2010,11,AUC,BOG,B190,T,N,SEARCA S.A.,8,0,0.0,21,3760.0
2010,12,AUC,BOG,B190,T,N,SEARCA S.A.,5,0,0.0,18,2080.0
2010,12,AUC,CUC,B190,T,N,SEARCA S.A.,2,0,0.0,20,100.0
2010,12,AUC,EJA,B190,T,N,SEARCA S.A.,2,0,0.0,5,1100.0
2010,5,AUC,EYP,B190,T,N,SEARCA S.A.,1,0,0.0,12,140.0
2010,9,AUC,EYP,B190,T,N,SEARCA S.A.,1,0,0.0,7,50.0
2010,11,AUC,EYP,B190,T,N,SEARCA S.A.,1,0,0.0,17,100.0
2010,2,BMG,BOG,B190,T,N,SEARCA S.A.,1,0,0.0,4,200.0
2010,3,BMG,BOG,B190,T,N,SEARCA S.A.,1,0,0.0,11,150.0
2010,4,BMG,BOG,B190,T,N,SEARCA S.A.,1,0,0.0,12,200.0
2010,7,BMG,BOG,B190,T,N,SEARCA S.A.,1,0,0.0,18,300.0
2010,8,BMG,BOG,B190,T,N,SEARCA S.A.,1,0,0.0,1,0.0
2010,11,BMG,BOG,B190,T,N,SEARCA S.A.,2,0,0.0,28,250.0
2010,11,BMG,EYP,BE20,T,N,SEARCA S.A.,1,0,0.0,2,0.0
2010,8,BMG,VVC,BE20,T,N,SEARCA S.A.,1,0,0.0,1,0.0
2010,8,BOG,ADZ,B190,T,N,SEARCA S.A.,1,0,0.0,4,0.0
2010,4,BOG,AGH,L410,T,N,SEARCA S.A.,1,0,0.0,3,100.0
2010,10,BOG,AGH,L410,T,N,SEARCA S.A.,1,0,0.0,13,200.0
2010,10,BOG,AUC,BE20,T,N,SEARCA S.A.,1,0,0.0,1,409.0
2010,12,BOG,AUC,BE40,T,N,SEARCA S.A.,1,0,0.0,7,82.0
2010,1,BOG,AUC,B190,T,N,SEARCA S.A.,1,0,0.0,5,520.0
2010,5,BOG,AUC,B190,T,N,SEARCA S.A.,2,0,0.0,18,207.0
2010,9,BOG,AUC,B190,T,N,SEARCA S.A.,2,0,0.0,17,190.0
2010,11,BOG,AUC,B190,T,N,SEARCA S.A.,3,0,0.0,18,200.0
2010,12,BOG,AUC,B190,T,N,SEARCA S.A.,4,0,0.0,1,1050.0
2010,10,BOG,AUC,L410,T,N,SEARCA S.A.,1,0,0.0,1,100.0
2010,2,BOG,BMG,B190,T,N,SEARCA S.A.,1,0,0.0,10,250.0
2010,8,BOG,BMG,B190,T,N,SEARCA S.A.,1,0,0.0,9,140.0
2010,11,BOG,BMG,B190,T,N,SEARCA S.A.,1,0,0.0,11,170.0
2010,5,BOG,BUN,BE20,T,N,SEARCA S.A.,1,0,0.0,4,0.0
2010,6,BOG,BUN,BE20,T,N,SEARCA S.A.,1,0,0.0,5,20.0
2010,10,BOG,BUN,BE20,T,N,SEARCA S.A.,1,0,0.0,4,45.0
2010,4,BOG,BUN,B190,T,N,SEARCA S.A.,1,0,0.0,15,167.0
2010,9,BOG,BUN,B190,T,N,SEARCA S.A.,2,0,0.0,1,910.0
2010,10,BOG,BUN,B190,T,N,SEARCA S.A.,2,0,0.0,14,120.0
2010,3,BOG,CLO,BE20,T,N,SEARCA S.A.,2,0,0.0,11,0.0
2010,12,BOG,CLO,BE20,T,N,SEARCA S.A.,1,0,0.0,3,0.0
2010,12,BOG,CLO,BE40,T,N,SEARCA S.A.,1,0,0.0,1,0.0
2010,2,BOG,CLO,B190,T,N,SEARCA S.A.,1,0,0.0,4,50.0
2010,4,BOG,CLO,B190,T,N,SEARCA S.A.,2,0,0.0,16,310.0
2010,5,BOG,CLO,B190,T,N,SEARCA S.A.,1,0,0.0,19,0.0
2010,8,BOG,CLO,B190,T,N,SEARCA S.A.,3,0,0.0,1,1660.0
2010,9,BOG,CLO,B190,T,N,SEARCA S.A.,1,0,0.0,17,323.0
2010,11,BOG,CLO,B190,T,N,SEARCA S.A.,8,0,0.0,27,3200.0
2010,8,BOG,CLO,L410,T,N,SEARCA S.A.,2,0,0.0,10,900.0
2010,7,BOG,CPL,BE20,T,N,SEARCA S.A.,1,0,0.0,4,0.0
2010,12,BOG,CPL,B190,T,N,SEARCA S.A.,1,0,0.0,19,200.0
2010,4,BOG,CPL,L410,T,N,SEARCA S.A.,2,0,0.0,11,120.0
2010,4,BOG,CTG,BE20,T,N,SEARCA S.A.,1,0,0.0,7,0.0
2010,6,BOG,CTG,BE20,T,N,SEARCA S.A.,1,0,0.0,8,0.0
2010,2,BOG,CTG,BE40,T,N,SEARCA S.A.,1,0,0.0,3,50.0
2010,12,BOG,CTG,BE40,T,N,SEARCA S.A.,1,0,0.0,2,0.0
2010,1,BOG,CTG,B190,T,N,SEARCA S.A.,1,0,0.0,8,173.0
2010,2,BOG,CTG,B190,T,N,SEARCA S.A.,2,0,0.0,3,300.0
2010,3,BOG,CTG,B190,T,N,SEARCA S.A.,1,0,0.0,2,20.0
2010,4,BOG,CTG,B190,T,N,SEARCA S.A.,1,0,0.0,4,200.0
2010,5,BOG,CTG,B190,T,N,SEARCA S.A.,3,0,0.0,29,470.0
2010,6,BOG,CTG,B190,T,N,SEARCA S.A.,1,0,0.0,16,0.0
2010,9,BOG,CTG,B190,T,N,SEARCA S.A.,3,0,0.0,2,1700.0
2010,10,BOG,CTG,B190,T,N,SEARCA S.A.,4,0,0.0,56,510.0
2010,12,BOG,CTG,B190,T,N,SEARCA S.A.,2,0,0.0,18,140.0
2010,5,BOG,CTG,L410,T,N,SEARCA S.A.,1,0,0.0,11,100.0
2010,3,BOG,CUC,BE20,T,N,SEARCA S.A.,1,0,0.0,5,0.0
2010,5,BOG,CUC,BE20,T,N,SEARCA S.A.,2,0,0.0,16,0.0
2010,6,BOG,CUC,BE20,T,N,SEARCA S.A.,2,0,0.0,16,105.0
2010,9,BOG,CUC,BE20,T,N,SEARCA S.A.,1,0,0.0,4,0.0
2010,2,BOG,CUC,B190,T,N,SEARCA S.A.,1,0,0.0,8,100.0
2010,5,BOG,CUC,B190,T,N,SEARCA S.A.,1,0,0.0,19,100.0
2010,6,BOG,CUC,B190,T,N,SEARCA S.A.,3,0,0.0,29,430.0
2010,7,BOG,CUC,B190,T,N,SEARCA S.A.,2,0,0.0,4,992.0
2010,8,BOG,CUC,B190,T,N,SEARCA S.A.,1,0,0.0,1,600.0
2010,9,BOG,CUC,B190,T,N,SEARCA S.A.,1,0,0.0,1,400.0
2010,10,BOG,CUC,B190,T,N,SEARCA S.A.,2,0,0.0,8,750.0
2010,4,BOG,CUC,L410,T,N,SEARCA S.A.,1,0,0.0,0,200.0
2010,5,BOG,CZU,B190,T,N,SEARCA S.A.,1,0,0.0,13,195.0
2010,6,BOG,CZU,B190,T,N,SEARCA S.A.,4,0,0.0,55,740.0
2010,7,BOG,CZU,B190,T,N,SEARCA S.A.,2,0,0.0,25,345.0
2010,8,BOG,CZU,B190,T,N,SEARCA S.A.,3,0,0.0,35,568.0
2010,9,BOG,CZU,B190,T,N,SEARCA S.A.,1,0,0.0,11,80.0
2010,12,BOG,CZU,B190,T,N,SEARCA S.A.,1,0,0.0,14,130.0
2010,5,BOG,CZU,L410,T,N,SEARCA S.A.,1,0,0.0,10,110.0
2010,7,BOG,CZU,L410,T,N,SEARCA S.A.,1,0,0.0,12,140.0
2010,8,BOG,CZU,L410,T,N,SEARCA S.A.,1,0,0.0,13,130.0
2010,9,BOG,CZU,L410,T,N,SEARCA S.A.,1,0,0.0,13,50.0
2010,10,BOG,CZU,L410,T,N,SEARCA S.A.,1,0,0.0,8,50.0
